9780982578643 	   	 Unassigned/X̲aat Kíl Hl Sk̲'At'Áa! =_ Alaskan Haida Phrasebook - Erma Lawrence
9781138947337 	 425  	 Language/English & Old English languages/English grammar/Analysing Sentences_ An Introduction To English Syntax - Noel Burton-Roberts
9781118732298 	 306.44  	 Social sciences/Social sciences, sociology & anthropology/Culture & institutions/An Introduction To Sociolinguistics - Ronald Wardhaugh, Janet M. Fuller
9780781812382 	 492.782421  	 Language/Other languages/Afro-Asiatic languages; Semitic languages/Mastering Arabic - Mahmoud Gaafar, Jane Wightwick
9780415516938 	 492.782421  	 Language/Other languages/Afro-Asiatic languages; Semitic languages/Arabiyyat Al-Naas - Maha Saliba Foster, Hanada Al-Masri, Makda Weatherspoon, Munther Abdullatif Younes
9780415509084 	 492.782421  	 Language/Other languages/Afro-Asiatic languages; Semitic languages/Arabiyyat Al-Naas - Maha Saliba Foster, Hanada Al-Masri, Makda Weatherspoon, Munther Abdullatif Younes
9780071601382 	 419.7  	 Language/Linguistics/Sign languages/American Sign Language Demystified - Kristin J. Mulrooney
